k	rt_srk	rt_esrk	rt_hb_double_inexact	rt_hb_opt_beta	rt_hb_beta_0.1	rt_hb_beta_0.2	rt_hb_beta_0.3	rt_hb_beta_0.4	rt_hb_beta_0.5	rt_hb_beta_0.6	res_srk	res_esrk	res_hb_double_inexact	res_hb_opt_beta	res_hb_beta_0.1	res_hb_beta_0.2	res_hb_beta_0.3	res_hb_beta_0.4	res_hb_beta_0.5	res_hb_beta_0.6
560001	5.33272147599993	21.7470158390009	8.45222534199997	21.8348116119999	8.77606474299978	7.95438214000006	7.72890136899989	7.6867943549998	7.67406653000009	7.66388709599967	0.00412802139639179	0.00384858602246224	0.0038727210079987	0.00467465245705526	0.00390962187007778	0.00379188906749082	0.00368929588628928	0.00373310534533115	0.00390123051226368	0.173860741240002
570001	5.43099660199994	22.1474324060009	8.60856335999997	22.2324718149998	8.93862528899979	8.10165251900003	7.87217420399988	7.8286716149998	7.81606362600015	7.80557421299971	0.0043419949635737	0.00395222216368775	0.00388584475939104	0.00386869452028203	0.00417848083044292	0.00403736162706841	0.00394778687814445	0.00397093300136005	0.00432462823009988	0.149119466617273
580001	5.52518047199994	22.5311596410009	8.75813225299992	22.6154070479997	9.09360052299974	8.24286399500008	8.00964661699985	7.96502000599981	7.95253494700012	7.94173842099973	0.00410637011587307	0.00373012500275115	0.00372448717333973	0.00390833675887427	0.00398805318597826	0.00379921460627776	0.00371676273537202	0.00381665844362385	0.00393098494609163	0.181014828522458
590001	5.6214814639999	22.9228543780008	8.91000353699993	23.0065725389997	9.25257370299968	8.38770308600012	8.14986088099991	8.10419224099977	8.09200965500018	8.08087197199974	0.00420964986282375	0.00383284268275518	0.0037993270704545	0.00472237821561858	0.00404962464616265	0.00388848800039574	0.00371021505811959	0.00376163059288285	0.00400616463686817	0.160701243543104
600001	5.73282513699992	23.3819892270008	9.08548699999997	23.4441378859998	9.43204014999971	8.5482783730001	8.30523082999987	8.25803556399972	8.24678849000026	8.2336955509998	0.00423932544099978	0.00384255191030321	0.00372067510291615	0.00403879500244443	0.00420503547277059	0.00412371026885757	0.00408773545726109	0.00427373072364654	0.00455251967751923	0.171374418329658
610001	5.83389968399987	23.7941663000009	9.24587730399995	23.8542309359997	9.59808698499966	8.69953977300011	8.45239583599983	8.40360290299977	8.39213517000016	8.37986795299979	0.0039527874616846	0.00367521836551132	0.00369613666071593	0.00392791929136042	0.00379200943232506	0.00371496841673267	0.0036581714419344	0.0036772491153379	0.00402500497294881	0.16793441010754
620001	5.92996902099987	24.1903500970009	9.39845602299994	24.2464266639997	9.75672574399977	8.84464001900007	8.59264671099978	8.54313326199978	8.53098440500012	8.51944950499976	0.00400221609205623	0.00363836852045294	0.00359952134035077	0.00392888411609143	0.00382412893631648	0.00374221660267023	0.00371294370807825	0.00373860546469799	0.00417332438904353	0.176060147793281
630001	6.03047710599989	24.6051395690007	9.55780414599994	24.6618048099996	9.92277026099978	8.99540949700006	8.73930634499981	8.6886461569997	8.67611838700008	8.66482601999966	0.00389106983564264	0.00342959748707724	0.00348874408905953	0.00380922694611492	0.00372054340942243	0.0036178761564684	0.00346802998437664	0.00339674857600448	0.00369646231888749	0.174107538580455
640001	6.12932677799986	25.0108463930006	9.7144096299999	25.0595683239995	10.0862146279998	9.14400267500014	8.88366621899984	8.8321598479997	8.81953071000008	8.80792198499976	0.00400666030420773	0.00352716961963973	0.00347078271264894	0.00336260845773316	0.00390160866248306	0.0038820959895361	0.0036583692037793	0.00359839341939159	0.00372186654503027	0.174842282078632
650001	6.22666548499983	25.4086296640005	9.86968605099985	25.4471580699996	10.2475110909997	9.29058107900016	9.02647772199977	8.97375446999979	8.96143775400021	8.94935213099978	0.00416659752627565	0.00416397730630077	0.00403810777818115	0.00397345382482149	0.00417377731237738	0.00413104135510388	0.00418390883852148	0.00425863782150635	0.00469164441697856	0.166367807949018
660001	6.32415977999985	25.8104015230005	10.0244180069999	25.8377802829995	10.4080641929998	9.43681156000022	9.16835069499977	9.11541955199982	9.10258704400014	9.0900491339998	0.00396265330628024	0.00342162879877542	0.00337282133114271	0.00419802070587428	0.0038256292513388	0.00375229903055285	0.00372975724688576	0.0036686415968454	0.00373673546222774	0.147376477778023
670001	6.42064219499984	26.2098857630006	10.177682073	26.2246239599996	10.5681544759998	9.58224586700021	9.30962322499979	9.25580843299985	9.24310226100007	9.23046608799975	0.00368665330292873	0.00334822994300618	0.00326434520451985	0.00342053588899943	0.00355752556207947	0.00344168141239785	0.00348222301497977	0.00365998132337701	0.00395755958955352	0.179080904193678
680001	6.51822706299985	26.6133319350007	10.3324323729999	26.6165734729995	10.7292438009998	9.7288557660002	9.45116987499973	9.39703910199986	9.38385234000003	9.37134330399978	0.00406501872596659	0.00381667862171029	0.00369592898624299	0.00376541731819661	0.0039867892905405	0.00381560978199421	0.00378341817785806	0.00362743853412414	0.00381673657574094	0.158296763393408
